clip_id	audio_file	x1	x2
2016	MRG14_20180529_040536_8.mp3	38.08	48.076
2017	HLO03_20180613_003010_16.mp3	28.48	38.476
2018	MRG16_20180521_000000_228.mp3	0.0	9.996
2019	MRG25_20180515_000000_359.mp3	48.08	58.076
2020	HLO16_20180524_035552_12.mp3	31.05	41.046
2021	HLO08_20180512_212110_48.mp3	50.0	59.996
2022	MRG05_20180512_000000_290.mp3	9.65	19.646
2023	HLO04_20180714_201011_5.mp3	31.82	41.816
2024	HLO11_20180518_224215_28.mp3	12.66	22.656
2025	HLO06_20180612_101211_38.mp3	0.0	9.996
2026	HLO11_20180510_054216_38.mp3	29.36	39.356
2027	HLO13_20180514_120606_7.mp3	9.7	19.696
2028	HLO15_20180511_131439_40.mp3	20.26	30.256
2029	MRG11_20180516_000000_850.mp3	11.58	21.576
2030	MRG02_20180603_040419_8.mp3	50.0	59.996
2031	HLO01_20180610_170436_24.mp3	14.41	24.406
2032	MRG16_20180517_154329_285.mp3	0.0	9.996
2033	HLO02_20180521_035340_42.mp3	3.81	13.806
2034	MRG11_20180514_000000_383.mp3	0.0	9.996
2035	HLO09_20180510_080803_30.mp3	17.42	27.416
2036	MRG10_20180512_000000_672.mp3	0.0	9.996
2037	HLO08_20180517_172110_9.mp3	45.7	55.696
2038	MRG20_20180526_132139_4.mp3	26.2	36.196
2039	MRG01_20180523_000000_452.mp3	29.0	38.996
2040	HLO14_20180522_074833_5.mp3	30.32	40.316
2041	HLO10_20180515_115815_23.mp3	0.0	9.996
2042	HLO12_20180522_024732_33.mp3	43.79	53.786
2043	HLO05_20180713_145128_37.mp3	21.06	31.056
2044	HLO11_20180512_224215_51.mp3	26.24	36.236
2045	MRG20_20180511_000000_723.mp3	25.58	35.576
2046	HLO06_20180610_201121_41.mp3	48.96	58.956
2047	HLO07_20180528_141528_42.mp3	27.99	37.986
2048	HLO04_20180520_072718_12.mp3	0.0	9.996
2049	HLO13_20180525_131947_39.mp3	1.06	11.056
2050	HLO02_20180606_063047_30.mp3	20.3	30.296
2051	HLO06_20180629_073610_49.mp3	50.0	59.996
2052	HLO09_20180613_072103_10.mp3	33.52	43.516
2053	HLO04_20180512_064424_30.mp3	0.0	9.996
2054	HLO16_20180602_050101_56.mp3	0.0	9.996
2055	HLO05_20180615_193934_8.mp3	18.64	28.636
2056	MRG25_20180515_000000_200.mp3	22.51	32.506
2057	HLO09_20180511_070803_38.mp3	11.67	21.666
2058	HLO03_20180510_032858_42.mp3	8.66	18.656
2059	HLO10_20180511_155815_26.mp3	30.38	40.376
2060	HLO05_20180521_080534_26.mp3	6.92	16.916
2061	HLO09_20180711_072533_40.mp3	5.16	15.156
2062	HLO14_20180527_024833_54.mp3	26.34	36.336
2063	HLO07_20180511_120556_28.mp3	5.24	15.236
2064	HLO02_20180526_135340_38.mp3	50.0	59.996
2065	HLO02_20180521_055340_30.mp3	0.0	9.996
2066	MRG07_20180519_000000_500.mp3	37.46	47.456
2067	HLO12_20180711_031720_17.mp3	41.72	51.716
2068	MRG16_20180611_093859_6.mp3	24.84	34.836
2069	MRG19_20180531_031008_5.mp3	50.0	59.996
2070	HLO02_20180613_184651_29.mp3	16.74	26.736
2071	HLO16_20180511_055653_26.mp3	2.94	12.936
2072	HLO02_20180522_035340_28.mp3	50.0	59.996
2073	MRG10_20180522_000000_257.mp3	6.13	16.126
2074	HLO09_20180512_080803_33.mp3	19.3	29.296
2075	HLO03_20180710_083550_45.mp3	26.36	36.356
2076	HLO16_20180517_035653_46.mp3	27.54	37.536
2077	MRG18_20180615_035319_2.mp3	8.04	18.036
2078	HLO12_20180515_050153_49.mp3	16.34	26.336
2079	HLO11_20180521_183723_49.mp3	41.07	51.066
2080	HLO12_20180614_025716_24.mp3	50.0	59.996
2081	MRG18_20180529_102254_7.mp3	50.0	59.996
2082	MRG01_20180516_000000_585.mp3	38.42	48.416
2083	HLO16_20180520_105553_45.mp3	50.0	59.996
2084	HLO09_20180510_040803_22.mp3	37.91	47.906
2085	MRG04_20180603_113642_8.mp3	48.1	58.096
2086	HLO08_20180616_015248_22.mp3	50.0	59.996
2087	MRG20_20180607_175114_1.mp3	20.98	30.976
2088	HLO13_20180608_064258_23.mp3	38.42	48.416
2089	HLO05_20180614_023859_35.mp3	2.45	12.446
2090	HLO13_20180610_084248_44.mp3	12.54	22.536
2092	HLO11_20180521_093723_54.mp3	50.0	59.996
2093	HLO07_20180608_045426_17.mp3	14.2	24.196
2094	HLO03_20180717_083550_32.mp3	42.08	52.076
2095	MRG01_20180522_000000_234.mp3	21.45	31.446
2096	MRG30_20180512_000000_477.mp3	50.0	59.996
2097	HLO12_20180531_025024_55.mp3	50.0	59.996
2098	HLO16_20180516_035653_7.mp3	37.82	47.816
2099	HLO12_20180528_034732_2.mp3	41.83	51.826
2100	HLO12_20180613_055701_38.mp3	45.82	55.816
2101	HLO10_20180513_115815_20.mp3	33.14	43.136
2102	HLO01_20180528_062303_26.mp3	37.92	47.916
2103	HLO15_20180711_063937_35.mp3	50.0	59.996
2104	HLO02_20180531_223127_6.mp3	48.59	58.586
2105	HLO03_20180515_052858_21.mp3	50.0	59.996
2106	MRG14_20180521_000000_562.mp3	21.88	31.876
2107	HLO16_20180512_035653_23.mp3	37.69	47.686
2108	HLO07_20180526_051528_45.mp3	29.52	39.516
2110	HLO06_20180615_091216_13.mp3	11.04	21.036
2111	HLO07_20180529_131528_18.mp3	27.32	37.316
2112	HLO02_20180517_043933_28.mp3	13.06	23.056
2113	HLO01_20180602_040146_50.mp3	34.78	44.776
2114	HLO01_20180513_041304_38.mp3	30.29	40.286
2115	HLO05_20180513_141714_20.mp3	50.0	59.996
2116	MRG05_20180526_031535_4.mp3	46.11	56.106
2117	MRG04_20180523_000000_128.mp3	25.1	35.096
2118	HLO07_20180525_001528_1.mp3	30.76	40.756
2119	MRG25_20180519_183830_194.mp3	0.0	9.996
2120	HLO02_20180711_070923_30.mp3	50.0	59.996
2121	HLO14_20180526_134833_51.mp3	45.76	55.756
2122	HLO09_20180525_200226_37.mp3	39.97	49.966
2123	HLO04_20180603_033450_51.mp3	21.79	31.786
2124	MRG18_20180611_085319_2.mp3	20.12	30.116
2125	HLO11_20180511_064215_33.mp3	41.9	51.896
2126	HLO06_20180622_093600_5.mp3	34.68	44.676
2127	HLO16_20180526_155552_4.mp3	8.7	18.696
2128	HLO12_20180516_230153_23.mp3	31.2	41.196
2129	MRG01_20180613_135356_3.mp3	50.0	59.996
2130	MRG20_20180712_084808_9.mp3	23.53	33.526
2131	HLO14_20180521_104833_9.mp3	15.33	25.326
2132	MRG02_20180516_000000_699.mp3	45.39	55.386
2133	MRG23_20180513_000000_271.mp3	24.66	34.656
2134	HLO06_20180613_171136_29.mp3	47.89	57.886
2135	HLO16_20180525_055552_5.mp3	2.01	12.006
2136	HLO16_20180525_035552_3.mp3	4.46	14.456
2137	HLO05_20180611_114014_43.mp3	20.5	30.496
2138	MRG27_20180515_000000_462.mp3	13.52	23.516
2139	HLO07_20180512_230556_28.mp3	0.0	9.996
2140	HLO05_20180517_111714_6.mp3	32.44	42.436
2141	HLO01_20180608_040342_53.mp3	28.68	38.676
2142	MRG15_20180530_033934_6.mp3	13.68	23.676
2143	HLO16_20180512_115653_4.mp3	21.76	31.756
2144	MRG11_20180519_000000_259.mp3	43.56	53.556
2145	MRG01_20180531_201432_3.mp3	38.2	48.196
2146	HLO07_20180512_230556_6.mp3	12.7	22.696
2147	HLO08_20180610_125153_34.mp3	30.18	40.176
2148	HLO02_20180603_043057_25.mp3	43.48	53.476
2149	MRG27_20180611_055109_2.mp3	0.0	9.996
2150	HLO02_20180525_065340_14.mp3	24.02	34.016
2151	HLO07_20180608_035431_39.mp3	0.68	10.676
2152	MRG03_20180512_000000_536.mp3	0.0	9.996
2153	HLO07_20180508_200556_24.mp3	23.59	33.586
2154	HLO14_20180526_074833_23.mp3	48.4	58.396
2155	HLO14_20180613_221013_8.mp3	19.7	29.696
2156	MRG01_20180711_072138_3.mp3	27.94	37.936
2157	HLO09_20180612_042117_28.mp3	0.0	9.996
2158	MRG14_20180623_101249_1.mp3	29.34	39.336
2159	MRG25_20180615_023231_9.mp3	6.1	16.096
2160	HLO04_20180516_054424_26.mp3	0.15	10.146
2161	HLO11_20180525_063724_3.mp3	21.52	31.516
2162	HLO07_20180509_060556_7.mp3	36.16	46.156
2163	MRG27_20180528_204325_7.mp3	0.0	9.996
2164	HLO06_20180603_025334_59.mp3	34.3	44.296
2165	HLO06_20180625_073610_15.mp3	0.0	9.996
2166	HLO04_20180713_151035_47.mp3	27.88	37.876
2167	MRG01_20180604_231432_8.mp3	0.0	9.996
2168	HLO15_20180520_091230_18.mp3	24.52	34.516
2169	MRG07_20180513_000000_336.mp3	0.0	9.996
2170	MRG16_20180608_135859_6.mp3	16.12	26.116
2171	HLO07_20180529_101528_2.mp3	0.0	9.996
2172	HLO11_20180617_020912_25.mp3	4.8	14.796
2173	HLO09_20180515_110803_51.mp3	0.0	9.996
2174	MRG01_20180514_000000_275.mp3	0.0	9.996
2175	HLO01_20180604_110111_26.mp3	30.8	40.796
2176	HLO01_20180515_101304_37.mp3	0.0	9.996
2177	MRG24_20180519_000000_291.mp3	47.38	57.376
2178	HLO03_20180512_082858_31.mp3	34.3	44.296
2179	HLO12_20180508_220153_34.mp3	0.0	9.996
2180	HLO10_20180516_105815_9.mp3	0.0	9.996
2181	HLO06_20180512_183141_48.mp3	1.86	11.856
2182	MRG18_20180716_035054_7.mp3	50.0	59.996
2183	MRG30_20180521_183831_278.mp3	49.2	59.196
2184	MRG11_20180513_000000_1108.mp3	2.78	12.776
2185	HLO10_20180524_235024_55.mp3	50.0	59.996
2187	MRG17_20180608_034404_9.mp3	45.55	55.546
2188	HLO07_20180511_100556_4.mp3	50.0	59.996
2189	HLO15_20180512_061439_51.mp3	0.0	9.996
2190	MRG23_20180514_000000_426.mp3	35.69	45.686
2191	HLO08_20180510_042110_34.mp3	35.14	45.136
2192	MRG27_20180620_030536_7.mp3	18.58	28.576
2193	MRG24_20180523_000000_280.mp3	23.78	33.776
2194	HLO11_20180526_123723_11.mp3	40.52	50.516
2195	HLO16_20180713_042410_20.mp3	43.44	53.436
2196	HLO06_20180526_073437_55.mp3	25.86	35.856
2197	HLO16_20180526_195552_48.mp3	27.11	37.106
2198	HLO06_20180515_033141_13.mp3	0.74	10.736
2199	MRG13_20180606_222533_1.mp3	15.22	25.216
2200	HLO12_20180716_041715_45.mp3	0.0	9.996
2201	HLO01_20180521_032303_34.mp3	21.54	31.536
2202	HLO16_20180526_035552_15.mp3	27.58	37.576
2203	HLO15_20180526_111231_46.mp3	24.52	34.516
2204	MRG27_20180608_181109_7.mp3	13.06	23.056
2205	MRG18_20180611_051319_7.mp3	0.0	9.996
2206	HLO13_20180510_140606_43.mp3	20.35	30.346
2207	MRG16_20180520_000000_294.mp3	29.46	39.456
2208	HLO08_20180521_201503_43.mp3	0.0	9.996
2209	HLO14_20180530_044833_9.mp3	0.0	9.996
2210	HLO13_20180613_124228_38.mp3	27.43	37.426
2211	HLO03_20180711_143720_25.mp3	46.58	56.576
2212	MRG23_20180620_073903_4.mp3	25.25	35.246
2213	HLO07_20180529_081528_31.mp3	13.54	23.536
2214	MRG27_20180514_000000_497.mp3	2.59	12.586
2215	MRG02_20180522_000000_581.mp3	26.69	36.686
2216	HLO12_20180611_175801_29.mp3	36.78	46.776
2217	HLO16_20180520_095552_35.mp3	9.85	19.846
2218	MRG10_20180522_000000_540.mp3	2.2	12.196
2219	MRG10_20180608_150755_6.mp3	50.0	59.996
2220	MRG11_20180512_183830_51.mp3	28.4	38.396
2221	HLO01_20180509_071304_30.mp3	26.88	36.876
2222	MRG10_20180515_000000_506.mp3	4.54	14.536
2223	HLO15_20180522_091230_52.mp3	50.0	59.996
2224	HLO05_20180508_201714_26.mp3	1.54	11.536
2225	MRG17_20180608_024404_4.mp3	42.85	52.846
2226	HLO07_20180527_201528_53.mp3	1.84	11.836
2227	HLO10_20180527_045024_12.mp3	45.96	55.956
2228	HLO12_20180603_045014_29.mp3	0.0	9.996
2229	HLO13_20180517_050606_10.mp3	0.0	9.996
2230	HLO12_20180531_155119_57.mp3	34.84	44.836
2231	HLO16_20180520_065552_37.mp3	29.78	39.776
2232	HLO15_20180711_174042_49.mp3	26.45	36.446
2233	HLO06_20180701_013640_53.mp3	14.18	24.176
2234	MRG20_20180712_084808_9.mp3	0.5	10.496
2235	MRG28_20180713_080554_4.mp3	6.18	16.176
2236	MRG01_20180512_183829_20.mp3	10.34	20.336
2237	HLO09_20180713_062538_31.mp3	42.44	52.436
2238	MRG22_20180516_000000_211.mp3	41.43	51.426
2239	HLO14_20180614_113245_32.mp3	26.52	36.516
2240	HLO05_20180602_081530_36.mp3	2.97	12.966
2241	HLO09_20180514_210803_39.mp3	15.88	25.876
2242	HLO10_20180511_085815_51.mp3	0.0	9.996
2243	MRG18_20180714_143054_7.mp3	10.24	20.236
2244	HLO08_20180526_031503_55.mp3	47.48	57.476
2245	HLO10_20180522_185024_34.mp3	10.3	20.296
2246	MRG20_20180603_230139_9.mp3	5.5	15.496
2247	MRG15_20180519_000000_244.mp3	0.0	9.996
2248	MRG27_20180618_090536_7.mp3	27.46	37.456
2249	HLO04_20180520_042718_14.mp3	35.24	45.236
2250	HLO11_20180509_054215_20.mp3	24.14	34.136
2251	HLO04_20180711_050925_10.mp3	4.94	14.936
2252	MRG22_20180610_161557_2.mp3	10.24	20.236
2253	MRG18_20180527_070254_7.mp3	35.25	45.246
2254	MRG11_20180610_052518_8.mp3	41.06	51.056
2255	HLO04_20180508_124424_21.mp3	6.1	16.096
2256	MRG16_20180611_201859_10.mp3	3.73	13.726
2257	MRG23_20180515_000000_518.mp3	2.78	12.776
2258	HLO09_20180525_190226_27.mp3	50.0	59.996
2259	HLO15_20180518_121439_56.mp3	44.19	54.186
2260	HLO06_20180621_173720_49.mp3	0.0	9.996
2261	HLO12_20180528_014732_31.mp3	47.83	57.826
2262	HLO02_20180515_093933_43.mp3	25.86	35.856
2263	MRG10_20180520_000000_672.mp3	3.22	13.216
2264	HLO14_20180521_134833_29.mp3	42.56	52.556
2265	MRG27_20180527_050325_7.mp3	27.46	37.456
2266	HLO11_20180515_074215_49.mp3	12.2	22.196
2267	MRG16_20180522_000000_950.mp3	17.8	27.796
2269	HLO10_20180515_085815_57.mp3	45.8	55.796
2270	HLO06_20180614_111206_17.mp3	29.88	39.876
2271	HLO14_20180602_065329_50.mp3	12.12	22.116
2272	HLO11_20180520_043723_19.mp3	19.34	29.336
2273	HLO11_20180614_040902_28.mp3	45.32	55.316
2274	HLO02_20180523_115340_3.mp3	7.77	17.766
2275	MRG23_20180514_000000_331.mp3	35.36	45.356
2276	HLO09_20180517_030803_38.mp3	9.42	19.416
2278	HLO01_20180514_061304_11.mp3	15.8	25.796
2279	HLO03_20180711_063600_1.mp3	18.3	28.296
2280	MRG28_20180516_000000_370.mp3	6.04	16.036
2281	HLO01_20180615_080321_17.mp3	47.22	57.216
2282	MRG11_20180512_000000_389.mp3	29.88	39.876
2283	HLO16_20180602_130021_40.mp3	0.0	9.996
2284	HLO02_20180601_063047_12.mp3	24.02	34.016
2285	HLO15_20180714_194032_22.mp3	38.54	48.536
2286	MRG10_20180614_040755_6.mp3	2.66	12.656
2287	HLO06_20180623_053620_26.mp3	50.0	59.996
2288	MRG16_20180610_053859_6.mp3	42.02	52.016
2289	HLO14_20180525_174833_10.mp3	27.53	37.526
2290	HLO04_20180525_002719_7.mp3	50.0	59.996
2291	HLO07_20180614_195511_41.mp3	37.62	47.616
2292	MRG07_20180519_183830_231.mp3	46.44	56.436
2293	HLO07_20180520_121528_11.mp3	19.82	29.816
2294	HLO02_20180526_075340_1.mp3	5.68	15.676
2295	HLO11_20180610_100832_54.mp3	16.28	26.276
2296	HLO09_20180511_080803_16.mp3	35.26	45.256
2297	HLO12_20180509_030153_20.mp3	10.8	20.796
2298	HLO06_20180516_073141_39.mp3	45.49	55.486
2299	HLO05_20180529_050534_39.mp3	35.02	45.016
2300	HLO08_20180606_031922_34.mp3	9.12	19.116
2301	MRG10_20180511_183830_153.mp3	23.77	33.766
2302	HLO16_20180509_045653_13.mp3	26.44	36.436
2303	HLO15_20180607_061521_51.mp3	20.58	30.576
2304	HLO15_20180512_041439_31.mp3	12.58	22.576
2305	MRG18_20180519_000000_252.mp3	29.48	39.476
2306	MRG18_20180517_120855_466.mp3	0.72	10.716
2307	HLO12_20180606_035019_36.mp3	0.0	9.996
2308	HLO14_20180516_024716_34.mp3	0.0	9.996
2309	HLO11_20180513_104215_12.mp3	32.09	42.086
2310	MRG13_20180512_000000_441.mp3	46.4	56.396
2311	MRG23_20180615_083242_8.mp3	1.36	11.356
2312	HLO08_20180528_071503_34.mp3	22.38	32.376
2313	MRG04_20180609_031242_3.mp3	11.52	21.516
2314	MRG17_20180624_121515_4.mp3	48.27	58.266
2315	HLO13_20180526_071947_28.mp3	19.36	29.356
2316	HLO09_20180611_052113_21.mp3	11.0	20.996
2317	MRG14_20180530_022536_3.mp3	33.88	43.876
2318	HLO08_20180526_101503_3.mp3	41.02	51.016
2319	MRG07_20180521_000000_243.mp3	6.74	16.736
2320	MRG10_20180526_061535_6.mp3	16.32	26.316
2321	MRG16_20180529_091020_6.mp3	18.84	28.836
2322	HLO02_20180526_105340_4.mp3	36.42	46.416
2323	MRG04_20180513_000000_165.mp3	24.52	34.516
2324	HLO13_20180527_201947_48.mp3	41.23	51.226
2325	MRG22_20180518_135515_537.mp3	7.64	17.636
2326	HLO07_20180710_200812_56.mp3	50.0	59.996
2327	MRG15_20180515_000000_163.mp3	46.93	56.926
2328	HLO10_20180525_185024_54.mp3	14.2	24.196
2329	HLO12_20180515_210153_18.mp3	39.86	49.856
2330	HLO14_20180515_094716_55.mp3	17.48	27.476
2331	HLO14_20180521_074833_32.mp3	22.73	32.726
2332	HLO08_20180527_011503_52.mp3	50.0	59.996
2333	HLO13_20180611_174403_22.mp3	18.23	28.226
2334	MRG25_20180614_021231_4.mp3	0.0	9.996
2335	MRG27_20180519_000000_384.mp3	7.55	17.546
2336	HLO15_20180520_011230_33.mp3	24.26	34.256
2337	MRG10_20180511_183830_28.mp3	38.39	48.386
2338	HLO12_20180616_025716_57.mp3	40.2	50.196
2339	HLO11_20180511_174215_16.mp3	12.84	22.836
2340	HLO04_20180710_050925_26.mp3	34.2	44.196
2341	MRG28_20180515_000000_468.mp3	2.86	12.856
2342	HLO03_20180526_043112_31.mp3	0.53	10.526
2343	HLO15_20180525_191230_13.mp3	31.76	41.756
2344	HLO01_20180531_200226_18.mp3	0.0	9.996
2345	HLO13_20180524_051947_37.mp3	28.48	38.476
2346	HLO01_20180524_152303_15.mp3	37.13	47.126
2347	MRG14_20180602_060536_8.mp3	1.36	11.356
2348	HLO01_20180517_051304_53.mp3	27.28	37.276
2349	MRG10_20180531_133535_10.mp3	39.66	49.656
2350	HLO16_20180526_075552_55.mp3	46.82	56.816
2351	HLO15_20180602_021540_57.mp3	0.0	9.996
2352	HLO11_20180523_053723_49.mp3	36.13	46.126
2353	MRG03_20180513_000000_376.mp3	2.1	12.096
2354	HLO16_20180529_055552_55.mp3	13.85	23.846
2355	MRG23_20180606_143242_8.mp3	45.85	55.846
2356	HLO15_20180525_041230_22.mp3	37.86	47.856
2357	MRG04_20180519_183831_310.mp3	50.0	59.996
2358	HLO15_20180605_081511_39.mp3	8.14	18.136
2359	HLO02_20180717_050933_45.mp3	20.16	30.156
2360	HLO09_20180528_150226_39.mp3	0.0	9.996
2361	HLO07_20180510_220556_15.mp3	14.96	24.956
2362	HLO16_20180526_015552_59.mp3	3.09	13.086
2363	HLO11_20180515_164215_43.mp3	23.24	33.236
2364	HLO08_20180509_032110_39.mp3	44.56	54.556
2365	MRG23_20180617_141903_4.mp3	35.49	45.486
2366	HLO02_20180522_155340_20.mp3	12.92	22.916
2367	HLO04_20180711_030935_22.mp3	17.52	27.516
2368	HLO09_20180530_170755_53.mp3	50.0	59.996
2369	MRG28_20180516_000000_307.mp3	23.32	33.316
2370	HLO08_20180528_111503_42.mp3	2.13	12.126
2371	HLO12_20180524_034732_14.mp3	17.92	27.916
2372	HLO10_20180521_225024_57.mp3	44.0	53.996
2373	HLO07_20180526_121528_2.mp3	24.04	34.036
2374	MRG27_20180617_040536_2.mp3	0.0	9.996
2375	MRG14_20180519_183831_235.mp3	44.79	54.786
2376	HLO14_20180527_044833_10.mp3	6.05	16.046
2377	MRG25_20180624_052143_9.mp3	38.11	48.106
2378	MRG18_20180610_071319_2.mp3	36.22	46.216
2379	HLO15_20180514_221439_55.mp3	33.04	43.036
2380	MRG05_20180603_023535_4.mp3	37.32	47.316
2381	MRG17_20180624_083515_9.mp3	0.0	9.996
2382	HLO05_20180517_041714_21.mp3	41.92	51.916
2383	MRG22_20180609_095557_2.mp3	31.66	41.656
2384	HLO13_20180514_120606_7.mp3	9.79	19.786
2385	MRG05_20180518_000000_234.mp3	18.39	28.386
2386	HLO09_20180509_050803_15.mp3	2.1	12.096
2387	HLO09_20180520_040226_45.mp3	26.74	36.736
2388	HLO06_20180510_203141_33.mp3	41.34	51.336
2389	HLO16_20180516_055653_17.mp3	7.08	17.076
2390	HLO02_20180522_145340_42.mp3	50.0	59.996
2391	MRG11_20180608_032518_3.mp3	18.22	28.216
2392	HLO16_20180525_145552_12.mp3	20.62	30.616
2393	MRG02_20180531_012419_8.mp3	7.95	17.946
2394	HLO11_20180522_083723_3.mp3	21.14	31.136
2395	MRG15_20180610_182502_8.mp3	21.24	31.236
2396	HLO10_20180521_215024_15.mp3	38.4	48.396
2397	HLO07_20180510_050556_36.mp3	50.0	59.996
2398	MRG16_20180624_042440_7.mp3	19.84	29.836
2399	MRG23_20180713_205008_9.mp3	10.32	20.316
2400	HLO11_20180523_063724_59.mp3	12.07	22.066
2401	MRG04_20180624_070324_3.mp3	20.32	30.316
2402	MRG10_20180522_000000_289.mp3	39.02	49.016
2403	HLO04_20180515_024424_42.mp3	47.38	57.376
2404	HLO01_20180610_180431_34.mp3	50.0	59.996
2405	MRG28_20180520_000000_718.mp3	0.0	9.996
2406	HLO10_20180513_075815_44.mp3	50.0	59.996
2407	HLO07_20180518_160556_8.mp3	50.0	59.996
2408	HLO07_20180716_090906_44.mp3	0.0	9.996
2409	MRG05_20180609_165815_9.mp3	13.74	23.736
2410	HLO07_20180617_055421_47.mp3	4.12	14.116
2411	HLO04_20180717_050925_13.mp3	41.74	51.736
2412	MRG16_20180513_000000_561.mp3	10.94	20.936
2413	MRG18_20180514_000000_708.mp3	14.42	24.416
2414	MRG01_20180512_000000_785.mp3	12.36	22.356
2415	HLO08_20180525_191503_39.mp3	47.14	57.136
2416	MRG27_20180625_090536_7.mp3	2.44	12.436
2417	HLO05_20180517_111714_28.mp3	11.14	21.136
2418	HLO03_20180510_112858_59.mp3	29.3	39.296
2419	HLO06_20180512_203141_36.mp3	0.0	9.996
2420	HLO02_20180516_033933_32.mp3	28.2	38.196
2421	HLO16_20180524_205552_55.mp3	24.4	34.396
2422	MRG27_20180601_052325_2.mp3	42.5	52.496
2423	MRG10_20180520_183830_83.mp3	21.1	31.096
2424	HLO02_20180613_024611_29.mp3	17.88	27.876
2425	HLO15_20180601_061520_17.mp3	19.24	29.236
2426	MRG16_20180518_000000_236.mp3	50.0	59.996
2427	MRG15_20180625_112504_8.mp3	40.74	50.736
2428	HLO07_20180519_211528_20.mp3	36.43	46.426
2429	MRG04_20180516_183831_234.mp3	14.98	24.976
2430	HLO07_20180609_195511_23.mp3	4.89	14.886
2431	HLO02_20180527_045340_29.mp3	2.94	12.936
2432	HLO06_20180516_053141_19.mp3	22.3	32.296
2433	HLO05_20180514_191714_24.mp3	0.0	9.996
2434	HLO09_20180610_212152_37.mp3	11.68	21.676
2435	MRG10_20180522_000000_603.mp3	24.2	34.196
2436	HLO04_20180526_002718_14.mp3	18.49	28.486
2437	HLO06_20180613_031046_17.mp3	39.64	49.636
2438	HLO16_20180508_205653_29.mp3	30.2	40.196
2439	HLO03_20180528_033112_56.mp3	12.08	22.076
2440	HLO11_20180512_064215_19.mp3	16.14	26.136
2441	MRG17_20180612_000404_4.mp3	7.63	17.626
2442	MRG11_20180519_183830_115.mp3	0.0	9.996
2443	MRG16_20180624_042440_7.mp3	21.38	31.376
2444	HLO03_20180520_113112_3.mp3	0.0	9.996
2445	HLO07_20180521_031528_34.mp3	25.44	35.436
2446	MRG27_20180514_000000_906.mp3	16.92	26.916
2447	HLO04_20180525_072718_35.mp3	48.86	58.856
2448	MRG16_20180528_225020_10.mp3	50.0	59.996
2449	MRG01_20180606_205356_3.mp3	3.94	13.936
2450	HLO09_20180714_182638_4.mp3	0.97	10.966
2451	HLO08_20180509_082110_25.mp3	26.05	36.046
2452	MRG18_20180619_203701_7.mp3	34.16	44.156
2453	HLO04_20180517_064424_21.mp3	10.34	20.336
2454	HLO15_20180614_063048_58.mp3	9.68	19.676
2455	HLO06_20180608_171136_10.mp3	50.0	59.996
2456	MRG01_20180512_000000_500.mp3	35.86	45.856
2457	HLO08_20180609_055228_11.mp3	33.8	43.796
2458	HLO09_20180510_100803_50.mp3	36.12	46.116
2459	HLO13_20180518_160606_10.mp3	36.78	46.776
2460	HLO11_20180517_204215_54.mp3	40.94	50.936
2461	MRG27_20180513_000000_814.mp3	26.78	36.776
2462	HLO07_20180605_223458_8.mp3	46.1	56.096
2463	MRG18_20180527_200254_2.mp3	0.0	9.996
2464	MRG10_20180522_000000_351.mp3	14.51	24.506
2465	HLO08_20180528_081503_44.mp3	36.63	46.626
2466	HLO08_20180607_031922_50.mp3	50.0	59.996
2467	MRG24_20180519_000000_291.mp3	50.0	59.996
2468	MRG03_20180601_064001_4.mp3	41.78	51.776
2469	MRG28_20180619_012730_9.mp3	32.23	42.226
2470	MRG11_20180513_000000_228.mp3	50.0	59.996
2471	HLO09_20180529_180226_54.mp3	36.88	46.876
2472	MRG30_20180613_122839_7.mp3	18.68	28.676
2473	HLO14_20180523_024834_49.mp3	41.81	51.806
2474	MRG16_20180622_092440_2.mp3	36.94	46.936
2475	HLO09_20180713_052543_53.mp3	37.42	47.416
2476	HLO15_20180512_061439_2.mp3	8.48	18.476
2477	HLO15_20180516_161439_8.mp3	37.72	47.716
2478	HLO04_20180610_095340_2.mp3	40.12	50.116
2479	HLO07_20180711_040731_40.mp3	0.0	9.996
2480	MRG30_20180603_181847_6.mp3	16.74	26.736
2481	MRG20_20180511_000000_723.mp3	42.28	52.276
2482	HLO15_20180602_061520_33.mp3	5.06	15.056
2483	HLO11_20180526_113723_33.mp3	46.41	56.406
2484	HLO07_20180511_030557_33.mp3	50.0	59.996
2485	MRG23_20180521_000000_225.mp3	33.32	43.316
2486	HLO16_20180529_185552_26.mp3	13.2	23.196
2487	HLO04_20180710_040930_48.mp3	12.61	22.606
2488	MRG10_20180530_055535_6.mp3	50.0	59.996
2489	MRG11_20180623_162026_8.mp3	14.4	24.396
2490	HLO16_20180518_035653_31.mp3	21.42	31.416
2491	MRG05_20180613_071815_9.mp3	19.39	29.386
2492	HLO10_20180521_015024_38.mp3	1.09	11.086
2493	HLO06_20180531_055319_4.mp3	44.24	54.236
2494	HLO06_20180514_193141_29.mp3	32.96	42.956
2495	MRG04_20180603_081642_3.mp3	48.44	58.436
2496	MRG14_20180608_021438_9.mp3	26.48	36.476
2497	MRG10_20180511_000000_233.mp3	1.0	10.996
2498	HLO08_20180610_145143_54.mp3	29.14	39.136
2499	HLO06_20180627_023635_3.mp3	8.27	18.266
2500	HLO06_20180521_033437_56.mp3	49.3	59.296
2501	HLO14_20180531_035344_2.mp3	39.95	49.946
2502	MRG16_20180522_000000_225.mp3	18.08	28.076
